z,n,a,symbol,ground_state_spin,ground_state_parity,training_measurement_e2_b2,training_measurement_unc_e2_b2,nuclr_prediction_e2_b2,nuclr_seed_std_e2_b2,nuclr_model_count,nuclr_prediction_kind,interval_kind,interval68_half_width_e2_b2,interval68_lower_e2_b2,interval68_upper_e2_b2,interval95_half_width_e2_b2,interval95_lower_e2_b2,interval95_upper_e2_b2
30,38,68,Zn,0,1,0.02398,0.00042,0.033146955,0.00021789265,4,measured_target_oof_4_models,heldout_test_aggregate,0.006984525759,0.02616242924,0.04013148076,0.0170300328,0.0161169222,0.0501769878
30,40,70,Zn,0,1,0.0302,0.0016,0.036880787,0.0011540848,4,measured_target_oof_4_models,heldout_test_aggregate,0.0082560782,0.0286247088,0.0451368652,0.02060206334,0.01627872366,0.05748285034
30,42,72,Zn,0,1,0.0376,0.0034,0.047446083,0.0024158617,4,measured_target_oof_4_models,heldout_test_aggregate,0.009488400036,0.03795768296,0.05693448304,0.02300124859,0.02444483441,0.07044733159
30,44,74,Zn,0,1,0.039,0.003,0.036726836,0.0028521842,4,measured_target_oof_4_models,heldout_test_aggregate,0.009178720165,0.02754811583,0.04590555617,0.02318310746,0.01354372854,0.05990994346
30,46,76,Zn,0,1,0.029,0.0036,0.021851398,0.00042097468,4,measured_target_oof_4_models,heldout_test_aggregate,0.008915690118,0.01293570788,0.03076708812,0.02373626548,0,0.04558766348
30,48,78,Zn,0,1,0.0154,0.0038,0.018854313,0.00044675873,4,measured_target_oof_4_models,heldout_test_aggregate,0.01234047934,0.00651383366,0.03119479234,0.03179440259,0,0.05064871559
30,50,80,Zn,0,1,0.0146,0.0018,0.012187393,0.00076297176,4,measured_target_oof_4_models,heldout_test_aggregate,0.0107195634,0.001467829603,0.0229069564,0.0234870241,0,0.0356744171
30,52,82,Zn,0,1,,,0.007977007,0.0033682294,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01139763339,0,0.01937464039,0.02719940105,0,0.03517640805
30,54,84,Zn,0,1,,,0.010026524,0.0081512,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01103095979,0,0.02105748379,0.02694122021,0,0.03696774421
31,31,62,Ga,0,1,,,0.0066049458,0.0034505853,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01839489664,0,0.02499984244,0.04655742334,0,0.05316236914
31,33,64,Ga,0,1,0.0010188288,,0.028865559,0.00014409059,4,measured_target_oof_4_models,heldout_test_aggregate,0.01370520856,0.01516035044,0.04257076756,0.0309958033,0,0.0598613623
31,35,66,Ga,0,1,,,0.01610847,0.010983601,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01676605655,0,0.03287452655,0.04193960851,0,0.05804807851
32,28,60,Ge,0,1,,,0.01699662,0.0038416807,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02406332322,0,0.04105994322,0.05807030373,0,0.07506692373
32,30,62,Ge,0,1,,,0.020270532,0.0033082273,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02352936336,0,0.04379989536,0.05776047482,0,0.07803100682
32,32,64,Ge,0,1,0.0416,0.0064,0.01996408,0.00040816382,4,measured_target_oof_4_models,heldout_test_aggregate,0.01739978424,0.002564295756,0.03736386424,0.04827045436,0,0.06823453436
32,34,66,Ge,0,1,0.0268,0.0022,0.028065918,0.00026432297,4,measured_target_oof_4_models,heldout_test_aggregate,0.02549988317,0.002566034832,0.05356580117,0.06269876676,0,0.09076468476
32,36,68,Ge,0,1,0.02484,0.0011,0.043474685,0.0027870014,4,measured_target_oof_4_models,heldout_test_aggregate,0.02591605811,0.01755862689,0.06939074311,0.06679355994,0,0.1102682449
32,38,70,Ge,0,1,0.0358,0.0006,0.061784856,0.0011131463,4,measured_target_oof_4_models,heldout_test_aggregate,0.02143707362,0.04034778238,0.08322192962,0.0523671716,0.009417684404,0.1141520276
32,40,72,Ge,0,1,0.04174,0.0006,0.06562936,0.00028089213,4,measured_target_oof_4_models,heldout_test_aggregate,0.02002184428,0.04560751572,0.08565120428,0.04909163942,0.01653772058,0.1147209994
32,42,74,Ge,0,1,0.0612,0.003,0.08483634,0.0027924515,4,measured_target_oof_4_models,heldout_test_aggregate,0.01582864026,0.06900769974,0.1006649803,0.03680234374,0.04803399626,0.1216386837
32,44,76,Ge,0,1,0.0547,0.0006,0.046103906,0.00035816216,4,measured_target_oof_4_models,heldout_test_aggregate,0.01407686278,0.03202704322,0.06018076878,0.03460220969,0.01150169631,0.08070611569
32,46,78,Ge,0,1,0.0444,0.0028,0.033376984,0.0005152064,4,measured_target_oof_4_models,heldout_test_aggregate,0.0174964514,0.0158805326,0.0508734354,0.04528894994,0,0.07866593394
32,48,80,Ge,0,1,0.0278,0.0054,0.022483975,0.000613733,4,measured_target_oof_4_models,heldout_test_aggregate,0.01442796675,0.008056008253,0.03691194175,0.03405227038,0,0.05653624538
32,50,82,Ge,0,1,0.0242,0.003,0.0143413395,0.00050650677,4,measured_target_oof_4_models,heldout_test_aggregate,0.0149746312,0,0.0293159707,0.03525348407,0,0.04959482357
32,52,84,Ge,0,1,,,0.0139446575,0.004348408,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0204572834,0,0.0344019409,0.04925169599,0,0.06319635349
32,54,86,Ge,0,1,,,0.01861381,0.008376697,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02383605243,0,0.04244986243,0.05878867817,0,0.07740248817
32,56,88,Ge,0,1,,,0.020283718,0.01240089,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02458899041,0,0.04487270841,0.06034075955,0,0.08062447755
32,58,90,Ge,0,1,,,0.0315328,0.018727161,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0275400446,0.003992755402,0.0590728446,0.06618346954,0,0.09771626954
33,33,66,As,0,1,,,0.011968233,0.0052077062,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02763055334,0,0.03959878634,0.0671018742,0,0.0790701072
34,30,64,Se,0,1,,,0.02425113,0.0033700252,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02908167772,0,0.05333280772,0.07701720589,0,0.1012683359
34,32,66,Se,0,1,,,0.029174704,0.0036841554,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02681497023,0.002359733771,0.05598967423,0.06314629934,0,0.09232100334
34,34,68,Se,0,1,0.0422,0.0058,0.031870354,0.0010398866,4,measured_target_oof_4_models,heldout_test_aggregate,0.03137060756,0.0004997464419,0.06324096156,0.08076312488,0,0.1126334789
34,36,70,Se,0,1,0.0338,0.0022,0.056952223,0.003070986,4,measured_target_oof_4_models,heldout_test_aggregate,0.02769748475,0.02925473825,0.08464970775,0.06894436487,0,0.1258965879
34,38,72,Se,0,1,0.0379,0.00158,0.08101632,0.0014118523,4,measured_target_oof_4_models,heldout_test_aggregate,0.03689184374,0.04412447626,0.1179081637,0.09298022506,0,0.1739965451
34,40,74,Se,0,1,0.0714,0.004,0.07645011,0.00084974506,4,measured_target_oof_4_models,heldout_test_aggregate,0.03205476272,0.04439534728,0.1085048727,0.08210537634,0,0.1585554863
34,42,76,Se,0,1,0.0864,0.0022,0.092191584,0.0029529524,4,measured_target_oof_4_models,heldout_test_aggregate,0.02737372443,0.06481785957,0.1195653084,0.07091648621,0.02127509779,0.1631080702
34,44,78,Se,0,1,0.0686,0.0024,0.061926574,0.00060239347,4,measured_target_oof_4_models,heldout_test_aggregate,0.01883277308,0.04309380092,0.08075934708,0.04498364335,0.01694293065,0.1069102173
34,46,80,Se,0,1,0.05042,0.00164,0.040057782,0.0012257203,4,measured_target_oof_4_models,heldout_test_aggregate,0.01367951316,0.02637826884,0.05373729516,0.03454372189,0.005514060112,0.07460150389
34,48,82,Se,0,1,0.0366,0.002,0.020354973,0.00066778396,4,measured_target_oof_4_models,heldout_test_aggregate,0.01483340138,0.005521571622,0.03518837438,0.03458475135,0,0.05493972435
34,50,84,Se,0,1,0.021,0.003,0.011456686,0.00015953694,4,measured_target_oof_4_models,heldout_test_aggregate,0.01254903129,0,0.02400571729,0.0317343273,0,0.0431910133
34,52,86,Se,0,1,0.04284215561,,0.0103274025,0.0005905192,4,measured_target_oof_4_models,heldout_test_aggregate,0.01500987045,0,0.02533727295,0.04041860239,0,0.05074600489
34,54,88,Se,0,1,,,0.028250653,0.00785449,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02620046914,0.002050183862,0.05445112214,0.06369351644,0,0.09194416944
34,56,90,Se,0,1,,,0.031137753,0.011426485,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03322574173,0,0.06436349473,0.0793380382,0,0.1104757912
34,58,92,Se,0,1,,,0.050420087,0.01796092,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03921411672,0.01120597028,0.08963420372,0.09207473359,0,0.1424948206
34,60,94,Se,0,1,,,0.079897024,0.035075933,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04870664833,0.03119037567,0.1286036723,0.1162841295,0,0.1961811535
35,35,70,Br,0,1,0.02913171727,,0.034661427,0.0015751624,4,measured_target_oof_4_models,heldout_test_aggregate,0.04716241146,0,0.08182383846,0.1164598725,0,0.1511212995
36,32,68,Kr,0,1,,,0.038762636,0.005124461,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04178417108,0,0.08054680708,0.1062696609,0,0.1450322969
36,34,70,Kr,0,1,,,0.05185911,0.003721671,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03783820964,0.01402090036,0.08969731964,0.09319815485,0,0.1450572648
36,36,72,Kr,0,1,0.0932,0.013,0.056943186,0.0010480556,4,measured_target_oof_4_models,heldout_test_aggregate,0.05031886788,0.006624318124,0.1072620539,0.12985593,0,0.186799116
36,38,74,Kr,0,1,0.1254,0.0062,0.113901675,0.0051237103,4,measured_target_oof_4_models,heldout_test_aggregate,0.05641855755,0.05748311745,0.1703202326,0.130894741,0,0.244796416
36,40,76,Kr,0,1,0.1516,0.0052,0.10813461,0.0010283098,4,measured_target_oof_4_models,heldout_test_aggregate,0.04877137196,0.05936323804,0.156905982,0.1234640388,0,0.2315986488
36,42,78,Kr,0,1,0.1268,0.0032,0.15124428,0.0041146977,4,measured_target_oof_4_models,heldout_test_aggregate,0.03350175444,0.1177425256,0.1847460344,0.08659827601,0.06464600399,0.237842556
36,44,80,Kr,0,1,0.0762,0.0024,0.085582204,0.0018555735,4,measured_target_oof_4_models,heldout_test_aggregate,0.02370263165,0.06187957235,0.1092848356,0.06094495281,0.02463725119,0.1465271568
36,46,82,Kr,0,1,0.04502,0.00128,0.05206146,0.0010246331,4,measured_target_oof_4_models,heldout_test_aggregate,0.01460983149,0.03745162851,0.06667129149,0.03749375974,0.01456770026,0.08955521974
36,48,84,Kr,0,1,0.02536,0.00076,0.026740856,0.00027684314,4,measured_target_oof_4_models,heldout_test_aggregate,0.01334096854,0.01339988746,0.04008182454,0.03636658517,0,0.06310744117
36,50,86,Kr,0,1,0.02112,0.0019,0.018597782,0.00015270768,4,measured_target_oof_4_models,heldout_test_aggregate,0.01373200078,0.004865781221,0.03232978278,0.03497810627,0,0.05357588827
36,52,88,Kr,0,1,0.0179,0.00186,0.03352521,0.00087413867,4,measured_target_oof_4_models,heldout_test_aggregate,0.0151261714,0.0183990386,0.0486513814,0.03691777728,0,0.07044298728
36,54,90,Kr,0,1,0.0308,0.0368,0.036503207,0.0029966803,4,measured_target_oof_4_models,heldout_test_aggregate,0.0216630054,0.0148402016,0.0581662124,0.05643808612,0,0.09294129312
36,56,92,Kr,0,1,0.04146,0.0014,0.047058225,0.0025232574,4,measured_target_oof_4_models,heldout_test_aggregate,0.03959531382,0.007462911177,0.08665353882,0.1012354578,0,0.1482936828
36,58,94,Kr,0,1,0.0494,0.0056,0.08459869,0.0014122638,4,measured_target_oof_4_models,heldout_test_aggregate,0.06668122536,0.01791746464,0.1512799154,0.1688663875,0,0.2534650775
36,60,96,Kr,0,1,0.0872,0.0186,0.1133968,0.0037442804,4,measured_target_oof_4_models,heldout_test_aggregate,0.08881732856,0.02457947144,0.2022141286,0.21346451,0,0.32686131
36,62,98,Kr,0,1,,,0.13365579,0.023258155,40,unmeasured_target_40_models,extrapolation_model_estimate,0.08425534303,0.04940044697,0.217911133,0.1988376774,0,0.3324934674
36,64,100,Kr,0,1,,,0.12812135,0.022711266,40,unmeasured_target_40_models,extrapolation_model_estimate,0.08265303352,0.04546831648,0.2107743835,0.1999737407,0,0.3280950907
36,66,102,Kr,0,1,,,0.1399495,0.023207378,40,unmeasured_target_40_models,extrapolation_model_estimate,0.09108442483,0.04886507517,0.2310339248,0.2196648596,0,0.3596143596
37,37,74,Rb,0,1,,,0.07905077,0.02598237,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05943844471,0.01961232529,0.1384892147,0.1506142039,0,0.2296649739
37,41,78,Rb,0,1,,,0.07609242,0.031706203,40,unmeasured_target_40_models,extrapolation_model_estimate,0.06402574701,0.01206667299,0.140118167,0.1552461852,0,0.2313386052
38,36,74,Sr,0,1,,,0.070964344,0.009717122,40,unmeasured_target_40_models,extrapolation_model_estimate,0.07055135165,0.0004129923526,0.1415156956,0.17934345,0,0.250307794
38,38,76,Sr,0,1,0.216,0.028,0.10099231,0.0030984632,4,measured_target_oof_4_models,heldout_test_aggregate,0.06950086498,0.03149144502,0.170493175,0.18807191,0,0.28906422
38,40,78,Sr,0,1,0.194,0.02,0.12470236,0.0019982217,4,measured_target_oof_4_models,heldout_test_aggregate,0.07604547856,0.04865688144,0.2007478386,0.1813950928,0,0.3060974528
38,42,80,Sr,0,1,0.1818,0.008,0.11913862,0.0011973794,4,measured_target_oof_4_models,heldout_test_aggregate,0.06105337846,0.05808524154,0.1801919985,0.1550368319,0,0.2741754519
38,44,82,Sr,0,1,0.101,0.005,0.09266288,0.00176967,4,measured_target_oof_4_models,heldout_test_aggregate,0.03470020987,0.05796267013,0.1273630899,0.08776062233,0.004902257667,0.1804235023
38,46,84,Sr,0,1,0.0584,0.0046,0.049189813,0.00051006925,4,measured_target_oof_4_models,heldout_test_aggregate,0.02127705509,0.02791275791,0.07046686809,0.05095694654,0,0.1001467595
38,48,86,Sr,0,1,0.02682,0.00154,0.025317205,0.00025615704,4,measured_target_oof_4_models,heldout_test_aggregate,0.01230067616,0.01301652884,0.03761788116,0.0311110083,0,0.0564282133
38,50,88,Sr,0,1,0.01806,0.00056,0.023866855,0.001756339,4,measured_target_oof_4_models,heldout_test_aggregate,0.01295357116,0.01091328384,0.03682042616,0.03158756221,0,0.05545441721
38,52,90,Sr,0,1,0.0204,0.0068,0.03180694,0.0004340679,4,measured_target_oof_4_models,heldout_test_aggregate,0.01429019521,0.01751674479,0.04609713521,0.03690395419,0,0.06871089419
38,54,92,Sr,0,1,0.019,0.0096,0.045606744,0.0023247704,4,measured_target_oof_4_models,heldout_test_aggregate,0.02084517229,0.02476157171,0.06645191629,0.0493985129,0,0.0950052569
38,56,94,Sr,0,1,0.0198,0.0094,0.049321406,0.0012792271,4,measured_target_oof_4_models,heldout_test_aggregate,0.03583944315,0.01348196285,0.08516084915,0.07943008672,0,0.1287514927
38,58,96,Sr,0,1,0.0462,0.0022,0.09440017,0.002956496,4,measured_target_oof_4_models,heldout_test_aggregate,0.05548139747,0.03891877253,0.1498815675,0.1376272446,0,0.2320274146
38,60,98,Sr,0,1,0.248,0.0122,0.12403864,0.0014920845,4,measured_target_oof_4_models,heldout_test_aggregate,0.1333846166,0,0.2574232566,0.3881570273,0,0.5121956673
38,62,100,Sr,0,1,0.244,0.034,0.20585446,0.019715574,4,measured_target_oof_4_models,heldout_test_aggregate,0.1627765724,0.04307788758,0.3686310324,0.4085130589,0,0.6143675189
38,64,102,Sr,0,1,,,0.19623624,0.025327517,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1309219968,0.06531424317,0.3271582368,0.32275721,0,0.51899345
38,66,104,Sr,0,1,,,0.20849764,0.025930185,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1452283048,0.06326933517,0.3537259448,0.3547147716,0,0.5632124116
38,68,106,Sr,0,1,,,0.194563,0.033481374,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1357505797,0.05881242028,0.3303135797,0.3339687731,0,0.5285317731
38,70,108,Sr,0,1,,,0.11075099,0.049832698,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1470574584,0,0.2578084484,0.3558916941,0,0.4666426841
39,39,78,Y,0,1,,,0.09006746,0.0280959,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1299099692,0,0.2199774292,0.3275428606,0,0.4176103206
40,38,78,Zr,0,1,,,0.104979455,0.013976098,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1320949748,0,0.2370744298,0.3254054632,0,0.4303849182
40,40,80,Zr,0,1,,,0.117491625,0.01698241,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1106749783,0.00681664668,0.2281666033,0.2717566191,0,0.3892482441
40,42,82,Zr,0,1,0.182,0.018,0.11763327,0.0032859305,4,measured_target_oof_4_models,heldout_test_aggregate,0.05234741714,0.06528585286,0.1699806871,0.1256374846,0,0.2432707546
40,44,84,Zr,0,1,0.0874,0.0048,0.07867277,0.002677379,4,measured_target_oof_4_models,heldout_test_aggregate,0.04306155667,0.03561121333,0.1217343267,0.1120333486,0,0.1907061186
40,46,86,Zr,0,1,0.0314,0.006,0.048054367,0.00013386743,4,measured_target_oof_4_models,heldout_test_aggregate,0.02399860462,0.02405576238,0.07205297162,0.05814195901,0,0.106196326
40,48,88,Zr,0,1,0.0172,0.002,0.023608025,0.00013226407,4,measured_target_oof_4_models,heldout_test_aggregate,0.01489886367,0.008709161326,0.03850688867,0.03779066953,0,0.06139869453
40,50,90,Zr,0,1,0.01254,0.00068,0.020528644,0.0020295035,4,measured_target_oof_4_models,heldout_test_aggregate,0.01393455498,0.006594089018,0.03446319898,0.03449651795,0,0.05502516195
40,52,92,Zr,0,1,0.016,0.00078,0.019384587,0.00026010824,4,measured_target_oof_4_models,heldout_test_aggregate,0.0148148603,0.004569726703,0.0341994473,0.03790910393,0,0.05729369093
40,54,94,Zr,0,1,0.01258,0.0009,0.031160843,0.00047395407,4,measured_target_oof_4_models,heldout_test_aggregate,0.01973265946,0.01142818354,0.05089350246,0.04822643765,0,0.07938728065
40,56,96,Zr,0,1,0.00628,0.00066,0.05501727,0.008143142,4,measured_target_oof_4_models,heldout_test_aggregate,0.02710330978,0.02791396022,0.08212057978,0.07496595874,0,0.1299832287
40,58,98,Zr,0,1,0.07783098806,,0.06139341,0.000753395,4,measured_target_oof_4_models,heldout_test_aggregate,0.06015183594,0.001241574063,0.1215452459,0.1664752836,0,0.2278686936
40,60,100,Zr,0,1,0.222,0.0088,0.0944418,0.0012004938,4,measured_target_oof_4_models,heldout_test_aggregate,0.0743429267,0.0200988733,0.1687847267,0.1769487506,0,0.2713905506
40,62,102,Zr,0,1,0.27,0.024,0.13322778,0.006534878,4,measured_target_oof_4_models,heldout_test_aggregate,0.09617917962,0.03704860038,0.2294069596,0.2532144511,0,0.3864422311
40,64,104,Zr,0,1,0.3916,0.02,0.1549412,0.012140213,4,measured_target_oof_4_models,heldout_test_aggregate,0.1169580516,0.0379831484,0.2718992516,0.3074783999,0,0.4624195999
40,66,106,Zr,0,1,0.31,0.01,0.17039748,0.009854071,4,measured_target_oof_4_models,heldout_test_aggregate,0.1142400861,0.05615739385,0.2846375661,0.2876295608,0,0.4580270408
40,68,108,Zr,0,1,,,0.18386866,0.028109668,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1374061092,0.04646255081,0.3212747692,0.334700697,0,0.518569357
40,70,110,Zr,0,1,,,0.11681591,0.040627036,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1414299444,0,0.2582458544,0.3400550022,0,0.4568709122
40,72,112,Zr,0,1,,,0.09099644,0.045081336,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1434163594,0,0.2344127994,0.3419569714,0,0.4329534114
40,74,114,Zr,0,1,,,0.051825304,0.04975669,40,unmeasured_target_40_models,extrapolation_model_estimate,0.09654386772,0,0.1483691717,0.2361061275,0,0.2879314315
41,41,82,Nb,0,1,,,0.08825149,0.031684715,40,unmeasured_target_40_models,extrapolation_model_estimate,0.08665037772,0.001601112283,0.1749018677,0.2135269398,0,0.3017784298
42,40,82,Mo,0,1,,,0.15888983,0.021625698,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1062002972,0.05268953282,0.2650901272,0.2731233259,0,0.4320131559
42,42,84,Mo,0,1,,,0.17902967,0.023674877,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0666710484,0.1123586216,0.2457007184,0.1673521198,0.01167755023,0.3463817898
42,44,86,Mo,0,1,,,0.11099021,0.013489224,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04158301668,0.06940719332,0.1525732267,0.1026747946,0.008315415371,0.2136650046
42,46,88,Mo,0,1,0.03557307751,,0.06553693,0.0020436582,4,measured_target_oof_4_models,heldout_test_aggregate,0.03033784924,0.03519908076,0.09587477924,0.07940442762,0,0.1449413576
42,48,90,Mo,0,1,,,0.035365753,0.004889899,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02550935262,0.009856400376,0.06087510562,0.06219518054,0,0.09756093354
42,50,92,Mo,0,1,0.0195,0.00086,0.02610375,0.00038379812,4,measured_target_oof_4_models,heldout_test_aggregate,0.02037943334,0.005724316661,0.04648318334,0.04757278643,0,0.07367653643
42,52,94,Mo,0,1,0.04144,0.00148,0.029864714,0.0005021249,4,measured_target_oof_4_models,heldout_test_aggregate,0.01720038582,0.01266432818,0.04706509982,0.04230728355,0,0.07217199755
42,54,96,Mo,0,1,0.0555,0.00118,0.040945224,0.0005257889,4,measured_target_oof_4_models,heldout_test_aggregate,0.01682306706,0.02412215694,0.05776829106,0.04327158384,0,0.08421680784
42,56,98,Mo,0,1,0.0539,0.00114,0.04511653,0.0009794477,4,measured_target_oof_4_models,heldout_test_aggregate,0.03058851736,0.01452801264,0.07570504736,0.07766083578,0,0.1227773658
42,58,100,Mo,0,1,0.106,0.0044,0.078344144,0.0027780759,4,measured_target_oof_4_models,heldout_test_aggregate,0.04205148581,0.03629265819,0.1203956298,0.09945519892,0,0.1777993429
42,60,102,Mo,0,1,0.1952,0.009,0.16715464,0.0006255261,4,measured_target_oof_4_models,heldout_test_aggregate,0.07621800887,0.09093663113,0.2433726489,0.1672661424,0,0.3344207824
42,62,104,Mo,0,1,0.256,0.022,0.2147226,0.0041864133,4,measured_target_oof_4_models,heldout_test_aggregate,0.06662465034,0.1480979497,0.2813472503,0.1771581559,0.03756444406,0.3918807559
42,64,106,Mo,0,1,0.258,0.013,0.2687134,0.03249937,4,measured_target_oof_4_models,heldout_test_aggregate,0.08337140498,0.185341995,0.352084805,0.2025405418,0.06617285823,0.4712539418
42,66,108,Mo,0,1,0.348,0.092,0.2031677,0.007290852,4,measured_target_oof_4_models,heldout_test_aggregate,0.09332646261,0.1098412374,0.2964941626,0.2262243001,0,0.4293920001
42,68,110,Mo,0,1,,,0.25460598,0.028808407,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0904142542,0.1641917258,0.3450202342,0.2239542269,0.03065175312,0.4785602069
42,70,112,Mo,0,1,,,0.17372823,0.043508757,40,unmeasured_target_40_models,extrapolation_model_estimate,0.09698495404,0.07674327596,0.270713184,0.2433829887,0,0.4171112187
42,72,114,Mo,0,1,,,0.16484566,0.05002941,40,unmeasured_target_40_models,extrapolation_model_estimate,0.09209984111,0.07274581889,0.2569455011,0.2330494675,0,0.3978951275
42,74,116,Mo,0,1,,,0.10303126,0.056880563,40,unmeasured_target_40_models,extrapolation_model_estimate,0.08706143657,0.01596982343,0.1900926966,0.2085535659,0,0.3115848259
42,76,118,Mo,0,1,,,0.05688584,0.05363952,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05069807431,0.006187765689,0.1075839143,0.1293100618,0,0.1861959018
43,43,86,Tc,0,1,,,0.080371246,0.048436727,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05739024006,0.02298100594,0.1377614861,0.1392989703,0,0.2196702163
44,42,86,Ru,0,1,,,0.1919158,0.033049513,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05380550556,0.1381102944,0.2457213056,0.1340707423,0.05784505772,0.3259865423
44,44,88,Ru,0,1,,,0.12907405,0.017001374,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05013004159,0.07894400841,0.1792040916,0.1253041977,0.003769852327,0.2543782477
44,46,90,Ru,0,1,,,0.07528261,0.0064134346,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03460785485,0.04067475515,0.1098904648,0.08612253392,0,0.1614051439
44,48,92,Ru,0,1,,,0.044494424,0.0053560315,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02873845024,0.01575597376,0.07323287424,0.07385633095,0,0.118350755
44,50,94,Ru,0,1,,,0.03171254,0.0046179136,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02061157517,0.01110096483,0.05232411517,0.05319187229,0,0.08490441229
44,52,96,Ru,0,1,0.04758,0.0013,0.043693956,0.0005029354,4,measured_target_oof_4_models,heldout_test_aggregate,0.02651845948,0.01717549652,0.07021241548,0.06672078574,0,0.1104147417
44,54,98,Ru,0,1,0.0802,0.0026,0.05052509,0.0034727457,4,measured_target_oof_4_models,heldout_test_aggregate,0.02414577817,0.02637931183,0.07467086817,0.05885275686,0,0.1093778469
44,56,100,Ru,0,1,0.09854,0.00082,0.088854864,0.0052024783,4,measured_target_oof_4_models,heldout_test_aggregate,0.02481072577,0.06404413823,0.1136655898,0.05384440914,0.03501045486,0.1426992731
44,58,102,Ru,0,1,0.1264,0.0024,0.09533818,0.011461903,4,measured_target_oof_4_models,heldout_test_aggregate,0.03325701083,0.06208116917,0.1285951908,0.08264765957,0.01269052043,0.1779858396
44,60,104,Ru,0,1,0.1652,0.0034,0.1995222,0.023085788,4,measured_target_oof_4_models,heldout_test_aggregate,0.03374166547,0.1657805345,0.2332638655,0.08483195059,0.1146902494,0.2843541506
44,62,106,Ru,0,1,0.2148,0.019,0.20673132,0.0030008,4,measured_target_oof_4_models,heldout_test_aggregate,0.05193744957,0.1547938704,0.2586687696,0.1337218313,0.0730094887,0.3404531513
44,64,108,Ru,0,1,0.1788,0.0138,0.21653874,0.0032325482,4,measured_target_oof_4_models,heldout_test_aggregate,0.04526979107,0.1712689489,0.2618085311,0.1142111763,0.1023275637,0.3307499163
44,66,110,Ru,0,1,0.2142,0.0122,0.26551986,0.004283967,4,measured_target_oof_4_models,heldout_test_aggregate,0.04398785448,0.2215320055,0.3095077145,0.1048357567,0.1606841033,0.3703556167
44,68,112,Ru,0,1,0.2214,0.0192,0.24938764,0.004387963,4,measured_target_oof_4_models,heldout_test_aggregate,0.05637380471,0.1930138353,0.3057614447,0.1356643282,0.1137233118,0.3850519682
44,70,114,Ru,0,1,,,0.17315355,0.03427143,40,unmeasured_target_40_models,extrapolation_model_estimate,0.06604402367,0.1071095263,0.2391975737,0.1695383937,0.00361515635,0.3426919437
44,72,116,Ru,0,1,,,0.17376402,0.039962683,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05642509459,0.1173389254,0.2301891146,0.1413393594,0.03242466062,0.3151033794
44,74,118,Ru,0,1,,,0.13207033,0.042782873,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05118730833,0.08088302167,0.1832576383,0.1282473258,0.003823004213,0.2603176558
44,76,120,Ru,0,1,,,0.093116,0.038558014,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04860693131,0.04450906869,0.1417229313,0.1190812598,0,0.2121972598
44,78,122,Ru,0,1,,,0.047691092,0.0198812,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03573661414,0.01195447786,0.08342770614,0.0876476715,0,0.1353387635
